policy,trial_id,scenario_mode,reset_pattern,account_count,user_count,total_demand,served_demand,denied_demand,peak_total_demand,peak_served_demand,migrated_requests,migration_successes,peak_useful_five_hour,weekly_drift,mean_seven_day_utilization,objective_score
five_hour_first,96,focused,staggered_reset,3,27,17078,11417,5661,13398,8378,453,20,0.4974489795918409,0.0,1.0,0.5869679739709803
seven_day_first,96,focused,staggered_reset,3,27,16875,11417,5458,13249,8533,1724,1348,0.49359410430838463,0.0,1.0,0.685486982223501
weighted_score,96,focused,staggered_reset,3,27,17066,11417,5649,13315,8290,695,308,0.49790249433107153,0.0,1.0,0.6344004854676724
reset_aware_weekly_priority,96,focused,staggered_reset,3,27,17122,11417,5705,13480,8470,680,318,0.5141156462585067,0.0,1.0,0.6402954591601513
reset_stagger_pressure,96,focused,staggered_reset,3,27,16973,11417,5556,13251,8361,798,397,0.46315192743764994,0.0,1.0,0.6401420055120359
reset_near_expiry_reserve,96,focused,staggered_reset,3,27,16734,11417,5317,13224,8488,568,212,0.47222222222222937,0.0,1.0,0.6359067376133551
five_hour_first,97,focused,same_reset,2,19,7055,6940,115,5543,5450,51,2,0.9383503401360545,0.21035598705501618,0.7896440129449838,0.9176310563519642
seven_day_first,97,focused,same_reset,2,19,6730,6660,70,5366,5306,63,32,0.9937925170068027,0.010927736080307171,0.6672114469756686,0.9957843637950543
weighted_score,97,focused,same_reset,2,19,6738,6651,87,5289,5213,46,12,0.993452380952381,0.05745325966508197,0.688386377248685,0.9610338638991149
reset_aware_weekly_priority,97,focused,same_reset,2,19,6898,6788,110,5540,5453,54,8,0.9936224489795918,0.03000290087099572,0.6889834833952675,0.9480573127851862
reset_stagger_pressure,97,focused,same_reset,2,19,7141,7011,130,5642,5535,60,10,0.9437925170068027,0.20556903991370012,0.7944309600862999,0.9329165883168477
reset_near_expiry_reserve,97,focused,same_reset,2,19,6992,6862,130,5549,5460,49,0,0.9126700680272108,0.21561488673139156,0.7843851132686084,0.906565095804062
five_hour_first,98,focused,same_reset,2,14,6955,6926,29,5187,5158,0,0,0.9107142857142857,0.1513546547158281,0.8486453452841719,1.051180894162373
seven_day_first,98,focused,same_reset,2,14,6921,6921,0,5125,5125,43,43,0.9989795918367347,0.01098092622294411,0.8245885856240441,1.0811975006339878
weighted_score,98,focused,same_reset,2,14,7077,7077,0,5247,5247,0,0,1.0,0.07482760607893812,0.853804994549095,1.0778977388470157
reset_aware_weekly_priority,98,focused,same_reset,2,14,7110,7110,0,5184,5184,45,45,0.9957482993197279,0.030864735619040184,0.8503799118260069,1.0812712455118532
reset_stagger_pressure,98,focused,same_reset,2,14,6892,6842,50,4986,4936,0,0,0.9142857142857143,0.15991036871053166,0.8400896312894683,1.0467972482982517
reset_near_expiry_reserve,98,focused,same_reset,2,14,7048,6944,104,5253,5149,0,0,0.8388605442176871,0.1495212874312487,0.8504787125687513,1.0292252717595207
five_hour_first,99,focused,same_reset,3,18,9292,8401,891,6732,6075,102,7,0.7376984126983647,0.0076941571449425285,0.9945594093072962,0.8562243497330599
seven_day_first,99,focused,same_reset,3,18,9708,8457,1251,7030,6129,1162,1018,0.6194444444444351,0.0,1.0,0.9058957647422541
weighted_score,99,focused,same_reset,3,18,9511,8457,1054,6850,6051,421,301,0.7017006802720857,0.0,1.0,0.9143673205720152
reset_aware_weekly_priority,99,focused,same_reset,3,18,9044,8457,587,6575,6199,558,468,0.7830498866213111,0.0,1.0,0.9885362058276754
reset_stagger_pressure,99,focused,same_reset,3,18,9522,8452,1070,6651,5971,156,41,0.7079931972789083,0.0006869783165127286,0.9995142329738657,0.8643577818371682
reset_near_expiry_reserve,99,focused,same_reset,3,18,9609,8340,1269,6803,5809,138,45,0.6408730158730139,0.016075292606397732,0.9886330515884582,0.833212802418194
five_hour_first,100,focused,same_reset,2,19,13044,9647,3397,9636,6843,406,8,0.5583333333333333,0.0,1.0,0.6632784224711432
seven_day_first,100,focused,same_reset,2,19,13010,9647,3363,9668,6912,1298,819,0.5107993197278912,0.0,1.0,0.7316591900639047
weighted_score,100,focused,same_reset,2,19,12672,9647,3025,9467,6981,500,200,0.5818877551020408,0.0,1.0,0.7343196523587604
reset_aware_weekly_priority,100,focused,same_reset,2,19,12986,9647,3339,9642,6840,729,410,0.5246598639455783,0.0,1.0,0.7248379129315679
reset_stagger_pressure,100,focused,same_reset,2,19,12623,9647,2976,9498,6827,597,320,0.5063775510204082,0.0,1.0,0.7348056120451472
reset_near_expiry_reserve,100,focused,same_reset,2,19,12951,9647,3304,9814,6875,544,179,0.516921768707483,0.0,1.0,0.6941801639405144
five_hour_first,101,focused,same_reset,3,29,19681,8776,10905,14886,5830,1286,12,0.2501133786848102,0.0,1.0,0.33509646489516914
seven_day_first,101,focused,same_reset,3,29,19691,8776,10915,14726,6002,3087,1333,0.23911564625850337,0.0,1.0,0.38867455628244363
weighted_score,101,focused,same_reset,3,29,19738,8776,10962,14764,5907,1653,366,0.2559523809523828,0.0,1.0,0.3632179423410249
reset_aware_weekly_priority,101,focused,same_reset,3,29,19481,8776,10705,14624,5865,1812,596,0.26224489795918454,0.0,1.0,0.38104923855571515
reset_stagger_pressure,101,focused,same_reset,3,29,19694,8776,10918,14495,5864,1363,162,0.2619047619047635,0.0,1.0,0.3538165380010203
reset_near_expiry_reserve,101,focused,same_reset,3,29,19374,8776,10598,14461,5838,1288,202,0.27721088435374364,0.0,1.0,0.36513206887222494
five_hour_first,102,focused,same_reset,2,15,11352,9501,1851,8877,7226,79,13,0.6362244897959184,0.019269619269619287,0.9807303807303807,0.7807988726327265
seven_day_first,102,focused,same_reset,2,15,11313,9749,1564,8707,7351,708,653,0.7217687074829932,0.0,1.0,0.9137261496355112
weighted_score,102,focused,same_reset,2,15,11618,9749,1869,8998,7436,375,309,0.6825680272108844,0.0,1.0,0.876272586215072
reset_aware_weekly_priority,102,focused,same_reset,2,15,11411,9749,1662,8827,7376,556,481,0.7126700680272109,0.0,1.0,0.8982232177542756
reset_stagger_pressure,102,focused,same_reset,2,15,11381,9574,1807,8873,7233,204,132,0.6395408163265306,0.0135975135975136,0.9864024864024864,0.8433654669854642
reset_near_expiry_reserve,102,focused,same_reset,2,15,11594,9471,2123,8870,6964,123,51,0.6459183673469387,0.021600621600621595,0.9783993783993784,0.7907890132167064
five_hour_first,103,focused,staggered_reset,2,17,10852,9084,1768,8118,6443,158,23,0.6309523809523809,0.015347473702362502,0.9846525262976376,0.7724418059285327
seven_day_first,103,focused,staggered_reset,2,17,10772,9262,1510,8057,6685,1211,980,0.6162414965986395,0.0,1.0,0.8777119451557139
weighted_score,103,focused,staggered_reset,2,17,11062,9262,1800,8414,6792,600,346,0.6392857142857142,0.0,1.0,0.8327676140836293
reset_aware_weekly_priority,103,focused,staggered_reset,2,17,11317,9262,2055,8458,6659,978,610,0.597108843537415,0.0,1.0,0.8139917895492756
reset_stagger_pressure,103,focused,staggered_reset,2,17,10866,9262,1604,8016,6560,1043,765,0.6,0.0,1.0,0.8580021431254596
reset_near_expiry_reserve,103,focused,staggered_reset,2,17,10873,9262,1611,8134,6632,946,659,0.6194727891156463,0.0,1.0,0.8554502165203213
five_hour_first,104,focused,same_reset,3,33,15174,9412,5762,12074,6954,370,24,0.4212585034013808,0.0,1.0,0.5325379805209827
seven_day_first,104,focused,same_reset,3,33,15301,9412,5889,12344,7220,1473,947,0.37080498866213496,0.0,1.0,0.5933237188872287
weighted_score,104,focused,same_reset,3,33,15169,9412,5757,12171,7064,795,386,0.419501133786856,0.0,1.0,0.5841982412020018
reset_aware_weekly_priority,104,focused,same_reset,3,33,15302,9412,5890,12296,7098,1070,606,0.4356575963718884,0.0,1.0,0.5921975589236599
reset_stagger_pressure,104,focused,same_reset,3,33,15905,9412,6493,12810,6944,673,257,0.35068027210883423,0.0,1.0,0.5314498897722386
reset_near_expiry_reserve,104,focused,same_reset,3,33,15032,9412,5620,12025,7053,471,107,0.3984126984127,0.0,1.0,0.555166769036818
five_hour_first,105,focused,same_reset,3,28,18252,12331,5921,14202,8974,194,19,0.5316893424036414,0.0,1.0,0.6052579829186318
seven_day_first,105,focused,same_reset,3,28,17879,12331,5548,14047,9336,1569,1321,0.5325396825396799,0.0,1.0,0.7132355502907409
weighted_score,105,focused,same_reset,3,28,18079,12331,5748,14034,9053,651,435,0.5503401360544312,0.0,1.0,0.6846401043805165
reset_aware_weekly_priority,105,focused,same_reset,3,28,18324,12331,5993,14120,9114,1038,797,0.5298752834467211,0.0,1.0,0.6877834054557834
reset_stagger_pressure,105,focused,same_reset,3,28,17825,12331,5494,13719,8971,267,110,0.5299319727891374,0.0,1.0,0.6593048561853172
reset_near_expiry_reserve,105,focused,same_reset,3,28,18141,12331,5810,14001,8813,267,60,0.5202947845805143,0.0,1.0,0.6204831869189035
five_hour_first,106,focused,staggered_reset,2,13,5740,5740,0,4472,4472,0,0,1.0,0.19481082393455212,0.6757548520002514,1.04809440280657
seven_day_first,106,focused,staggered_reset,2,13,5646,5646,0,4448,4448,0,0,1.0,0.012360284719787673,0.6047697887861248,1.0592409504066336
weighted_score,106,focused,staggered_reset,2,13,5636,5636,0,4494,4494,0,0,1.0,0.02657114919055742,0.6084560160379502,1.0581884866847393
reset_aware_weekly_priority,106,focused,staggered_reset,2,13,5507,5507,0,4343,4343,0,0,1.0,0.016558056206314564,0.5803164454680595,1.0563758389261744
reset_stagger_pressure,106,focused,staggered_reset,2,13,5487,5487,0,4296,4296,0,0,1.0,0.22622672384546313,0.5081059184763356,1.0281879194630872
reset_near_expiry_reserve,106,focused,staggered_reset,2,13,5650,5650,0,4404,4404,16,16,1.0,0.21934226852680716,0.5277475098179545,1.0308405241291148
five_hour_first,107,focused,same_reset,2,13,7468,7153,315,6093,5778,120,1,0.9811224489795919,0.1604057171884578,0.7642266357527188,0.8967005024364905
seven_day_first,107,focused,same_reset,2,13,7233,7009,224,5876,5652,124,31,0.9812925170068028,0.012173386879356152,0.7362181572382909,0.9487740436642194
weighted_score,107,focused,same_reset,2,13,7428,7238,190,6246,6056,92,13,0.9831632653061224,0.05835261907734923,0.7642576750402978,0.9398683970224433
reset_aware_weekly_priority,107,focused,same_reset,2,13,7448,7173,275,5960,5685,118,7,0.9822278911564626,0.028267390514677526,0.7548208447794401,0.9201961186426472
reset_stagger_pressure,107,focused,same_reset,2,13,7173,6919,254,5852,5598,107,7,0.9854591836734694,0.21384499440938087,0.7443351526494426,0.9035972113730618
reset_near_expiry_reserve,107,focused,same_reset,2,13,7528,7127,401,6128,5727,90,1,0.9385204081632653,0.23224623697414126,0.7677537630258587,0.8723901140684664
five_hour_first,108,focused,staggered_reset,3,21,16461,9408,7053,12878,6629,1370,17,0.4104875283446782,0.0,1.0,0.4759434912452826
seven_day_first,108,focused,staggered_reset,3,21,16074,9408,6666,12634,6675,2723,1270,0.3848639455782362,0.0,1.0,0.5389284569276453
weighted_score,108,focused,staggered_reset,3,21,15986,9408,6578,12550,6652,1570,265,0.39920634920635184,0.0,1.0,0.5080190144950056
reset_aware_weekly_priority,108,focused,staggered_reset,3,21,15998,9408,6590,12497,6543,1680,353,0.39280045351473897,0.0,1.0,0.5097376307008206
reset_stagger_pressure,108,focused,staggered_reset,3,21,16203,9408,6795,12645,6633,1618,311,0.3985827664399167,0.0,1.0,0.5041978976161583
reset_near_expiry_reserve,108,focused,staggered_reset,3,21,16335,9408,6927,12911,6673,1609,303,0.3803287981859593,0.0,1.0,0.4955878875651473
five_hour_first,109,focused,same_reset,3,29,22930,9485,13445,17687,6301,1650,8,0.1755102040816345,0.0,1.0,0.2920017055584194
seven_day_first,109,focused,same_reset,3,29,22408,9485,12923,17137,6405,2804,864,0.16802721088435654,0.0,1.0,0.33842343463668734
weighted_score,109,focused,same_reset,3,29,22175,9485,12690,16894,6299,2153,381,0.17845804988662164,0.0,1.0,0.3268400931461757
reset_aware_weekly_priority,109,focused,same_reset,3,29,22881,9485,13396,17570,6410,2525,530,0.17454648526077368,0.0,1.0,0.31957584738948247
reset_stagger_pressure,109,focused,same_reset,3,29,23062,9485,13577,17556,6082,2150,518,0.15402494331066088,0.0,1.0,0.3124811293316465
reset_near_expiry_reserve,109,focused,same_reset,3,29,23248,9485,13763,17834,6293,1883,314,0.15759637188208914,0.0,1.0,0.3040407277951316
five_hour_first,110,focused,same_reset,2,14,11481,7879,3602,8695,5618,670,16,0.45229591836734695,0.0,1.0,0.5945523991167216
seven_day_first,110,focused,same_reset,2,14,11667,7879,3788,8998,5461,1917,755,0.3995748299319728,0.0,1.0,0.6119677213725356
weighted_score,110,focused,same_reset,2,14,11198,7879,3319,8463,5394,1018,327,0.4446428571428571,0.0,1.0,0.6371346453153919
reset_aware_weekly_priority,110,focused,same_reset,2,14,11265,7879,3386,8637,5480,1396,496,0.44268707482993197,0.0,1.0,0.6374521592951643
reset_stagger_pressure,110,focused,same_reset,2,14,11468,7879,3589,8894,5681,803,159,0.42448979591836733,0.0,1.0,0.6092689971586388
reset_near_expiry_reserve,110,focused,same_reset,2,14,11229,7817,3412,8515,5532,705,136,0.4405612244897959,0.005645601894008367,0.9943543981059917,0.6190219499757618
five_hour_first,111,focused,same_reset,2,22,19505,10081,9424,15705,7175,1078,26,0.29923469387755103,0.0,1.0,0.4082719992936624
seven_day_first,111,focused,same_reset,2,22,18688,10081,8607,14983,7262,3071,1137,0.31505102040816324,0.0,1.0,0.47469246486251054
weighted_score,111,focused,same_reset,2,22,19005,10081,8924,15276,7216,1636,523,0.3264455782312925,0.0,1.0,0.4611780428878653
reset_aware_weekly_priority,111,focused,same_reset,2,22,18902,10081,8821,15314,7295,1937,594,0.3451530612244898,0.0,1.0,0.465596593510023
reset_stagger_pressure,111,focused,same_reset,2,22,18962,10081,8881,15128,7142,1296,284,0.3298469387755102,0.0,1.0,0.45032140218761924
reset_near_expiry_reserve,111,focused,same_reset,2,22,19391,10081,9310,15378,7068,1204,206,0.31301020408163266,0.0,1.0,0.43082430604712973
five_hour_first,112,focused,same_reset,2,22,15577,6078,9499,11709,3790,800,19,0.18197278911564627,0.0,1.0,0.270988650194337
seven_day_first,112,focused,same_reset,2,22,15672,6078,9594,11890,3840,2478,917,0.18596938775510205,0.0,1.0,0.3115017840996427
weighted_score,112,focused,same_reset,2,22,15276,6078,9198,11481,3863,1101,385,0.21215986394557823,0.0,1.0,0.32353311177395283
reset_aware_weekly_priority,112,focused,same_reset,2,22,15633,6078,9555,11812,3828,1733,681,0.19736394557823128,0.0,1.0,0.3170082379055821
reset_stagger_pressure,112,focused,same_reset,2,22,15190,6078,9112,11422,3736,938,268,0.18452380952380953,0.0,1.0,0.3100175791556335
reset_near_expiry_reserve,112,focused,same_reset,2,22,15615,6078,9537,11674,3706,932,182,0.17908163265306123,0.0,1.0,0.2886533079178608
five_hour_first,113,focused,same_reset,3,25,8565,8299,266,6543,6277,62,2,0.8568594104308955,0.05477191116717783,0.9612704101951414,0.9201669750592475
seven_day_first,113,focused,same_reset,3,25,8047,7999,48,6356,6308,46,28,0.9867913832199529,0.006314849312317887,0.9215492270748483,1.0364896888702653
weighted_score,113,focused,same_reset,3,25,8418,8374,44,6550,6506,38,22,0.9754535147392365,0.029704657099555765,0.9677577036673156,1.0340956093054128
reset_aware_weekly_priority,113,focused,same_reset,3,25,8339,8217,122,6642,6520,73,29,0.9789115646258497,0.017503404924853954,0.9481590302544296,1.0027816253423278
reset_stagger_pressure,113,focused,same_reset,3,25,8510,8201,309,6802,6493,74,21,0.8366780045351861,0.06857049033011721,0.9515133412982876,0.940076136846591
reset_near_expiry_reserve,113,focused,same_reset,3,25,8423,8061,362,6796,6434,75,15,0.8230725623583014,0.0882827462771735,0.9375746714456392,0.9179947261736763
five_hour_first,114,focused,staggered_reset,3,27,14823,9666,5157,11821,7270,250,13,0.495691609977328,0.0,1.0,0.5743515397287388
seven_day_first,114,focused,staggered_reset,3,27,14842,9666,5176,11764,7440,623,469,0.5471655328798141,0.0,1.0,0.6713961093640104
weighted_score,114,focused,staggered_reset,3,27,15352,9666,5686,12300,7314,584,283,0.46468253968254203,0.0,1.0,0.6012575140263
reset_aware_weekly_priority,114,focused,staggered_reset,3,27,15154,9666,5488,12097,7469,662,420,0.4744897959183686,0.0,1.0,0.6327469035464328
reset_stagger_pressure,114,focused,staggered_reset,3,27,15225,9666,5559,12104,7357,1074,783,0.47777777777777997,0.0,1.0,0.6398988027290066
reset_near_expiry_reserve,114,focused,staggered_reset,3,27,15204,9666,5538,12063,7341,806,574,0.43373015873016557,0.0,1.0,0.6315897325969713
five_hour_first,115,focused,same_reset,3,31,15018,11602,3416,12058,8868,267,24,0.5405895691610095,0.0,1.0,0.6968890160225429
seven_day_first,115,focused,same_reset,3,31,15667,11602,4065,12585,9037,2041,1562,0.4643424036281227,0.0,1.0,0.7406884519172823
weighted_score,115,focused,same_reset,3,31,15358,11602,3756,12505,8956,889,544,0.5171201814059022,0.0,1.0,0.7393989885748016
reset_aware_weekly_priority,115,focused,same_reset,3,31,15377,11602,3775,12536,9132,1278,887,0.49937641723356463,0.0,1.0,0.7495173776583063
reset_stagger_pressure,115,focused,same_reset,3,31,15587,11602,3985,12524,8740,429,179,0.5032312925170188,0.0,1.0,0.7014346724076972
reset_near_expiry_reserve,115,focused,same_reset,3,31,15183,11602,3581,12314,8962,284,70,0.5366213151927617,0.0,1.0,0.7075430748790563
five_hour_first,116,focused,staggered_reset,3,31,16803,8155,8648,13098,5782,811,13,0.2281746031746032,0.0,1.0,0.37176852048074405
seven_day_first,116,focused,staggered_reset,3,31,16815,8155,8660,13268,5836,1799,836,0.23741496598639447,0.0,1.0,0.4263971555868177
weighted_score,116,focused,staggered_reset,3,31,17032,8155,8877,13362,5905,1121,319,0.2458049886621301,0.0,1.0,0.4029131926418524
reset_aware_weekly_priority,116,focused,staggered_reset,3,31,16696,8155,8541,13155,6010,1342,439,0.2489229024943293,0.0,1.0,0.41897367460538965
reset_stagger_pressure,116,focused,staggered_reset,3,31,16791,8155,8636,13181,5843,1250,431,0.23866213151927584,0.0,1.0,0.4136684635206717
reset_near_expiry_reserve,116,focused,staggered_reset,3,31,17070,8155,8915,13465,5823,1073,293,0.23662131519274285,0.0,1.0,0.3965617124956069
five_hour_first,117,focused,same_reset,2,15,12157,7647,4510,9560,5548,480,20,0.4683673469387755,0.0,1.0,0.5440317907780233
seven_day_first,117,focused,same_reset,2,15,11843,7647,4196,9093,5392,1633,970,0.4281462585034014,0.0,1.0,0.6180110244972625
weighted_score,117,focused,same_reset,2,15,12247,7647,4600,9714,5563,931,410,0.39991496598639453,0.0,1.0,0.5757630219942866
reset_aware_weekly_priority,117,focused,same_reset,2,15,12002,7647,4355,9506,5572,1104,593,0.4303571428571429,0.0,1.0,0.6041896599814311
reset_stagger_pressure,117,focused,same_reset,2,15,11967,7647,4320,9348,5423,526,127,0.4814625850340136,0.0,1.0,0.576229132245575
reset_near_expiry_reserve,117,focused,same_reset,2,15,12102,7647,4455,9478,5337,496,74,0.4514455782312925,0.0,1.0,0.5508275597356456
five_hour_first,118,focused,staggered_reset,3,21,12060,10894,1166,9519,8396,31,5,0.7305555555555202,0.02996556040864492,0.978811149032992,0.8557922980555074
seven_day_first,118,focused,staggered_reset,3,21,11904,11192,712,9476,8817,593,589,0.8432539682539559,0.0,1.0,1.0161646246478833
weighted_score,118,focused,staggered_reset,3,21,11865,11192,673,9623,9001,206,203,0.8303287981859141,0.0,1.0,1.0165466938217913
reset_aware_weekly_priority,118,focused,staggered_reset,3,21,11706,11192,514,9283,8832,323,303,0.8752834467120268,0.0,1.0,1.0308163352990973
reset_stagger_pressure,118,focused,staggered_reset,3,21,11766,11192,574,9346,8858,261,261,0.7910430839002279,0.0,1.0,1.0206559651540725
reset_near_expiry_reserve,118,focused,staggered_reset,3,21,11797,11189,608,9444,8861,177,177,0.7518707482993053,0.00030166671552329526,0.9997866894197952,1.0097742403725092
five_hour_first,119,focused,staggered_reset,3,32,28466,11369,17097,22835,7312,2280,31,0.11666666666666882,0.0,1.0,0.2639823282740586
seven_day_first,119,focused,staggered_reset,3,32,28475,11369,17106,23003,7438,6282,1655,0.11683673469387942,0.0,1.0,0.2948555084931998
weighted_score,119,focused,staggered_reset,3,32,28356,11369,16987,22856,7356,3162,754,0.11819727891156726,0.0,1.0,0.29266029830523693
reset_aware_weekly_priority,119,focused,staggered_reset,3,32,28405,11369,17036,22768,7370,4164,977,0.11621315192743978,0.0,1.0,0.2920124928244718
reset_stagger_pressure,119,focused,staggered_reset,3,32,28374,11369,17005,22835,7313,3773,827,0.11315192743764343,0.0,1.0,0.2889070933352088
reset_near_expiry_reserve,119,focused,staggered_reset,3,32,28312,11369,16943,22585,7422,3069,656,0.11808390022675956,0.0,1.0,0.2920989598193736
five_hour_first,120,focused,staggered_reset,3,25,17796,8650,9146,13985,5891,1102,15,0.2254535147392246,0.0,1.0,0.3654369242407391
seven_day_first,120,focused,staggered_reset,3,25,17500,8650,8850,13866,6161,2706,1154,0.22794784580498734,0.0,1.0,0.4274012383904577
weighted_score,120,focused,staggered_reset,3,25,17613,8650,8963,14047,6091,1685,438,0.21706349206348693,0.0,1.0,0.4004987536312695
reset_aware_weekly_priority,120,focused,staggered_reset,3,25,17887,8650,9237,14191,6103,2109,776,0.20799319727890916,0.0,1.0,0.40627762058939687
reset_stagger_pressure,120,focused,staggered_reset,3,25,17755,8650,9105,13841,5852,1217,278,0.2256802721088391,0.0,1.0,0.3924168167180211
reset_near_expiry_reserve,120,focused,staggered_reset,3,25,17652,8650,9002,14056,5943,1227,182,0.20623582766439513,0.0,1.0,0.3814581371301718
five_hour_first,121,focused,same_reset,3,30,11163,11107,56,8823,8779,0,0,0.9332766439909428,0.07954377878954015,0.8907200778273184,1.065835528161266
seven_day_first,121,focused,same_reset,3,30,11307,11307,0,8804,8804,2,2,0.999546485260771,0.009882536594589438,0.8942533288183014,1.0883645168640945
weighted_score,121,focused,same_reset,3,30,11518,11518,0,9048,9048,0,0,1.0,0.04885689913495299,0.9183502033626114,1.086949330422766
reset_aware_weekly_priority,121,focused,same_reset,3,30,11541,11541,0,9019,9019,0,0,1.0,0.02290273332539584,0.9152423798928782,1.0892339646567482
reset_stagger_pressure,121,focused,same_reset,3,30,11670,11549,121,9092,8993,0,0,0.901814058956965,0.09366350262860308,0.915888745463736,1.0568177166950212
reset_near_expiry_reserve,121,focused,same_reset,3,30,11459,11423,36,9036,9004,3,3,0.8917233560091409,0.10123641450827137,0.9068148152345213,1.060223346090045
five_hour_first,122,focused,staggered_reset,3,18,15060,10182,4878,11608,7251,534,15,0.5033446712018329,0.0,1.0,0.590481839796281
seven_day_first,122,focused,staggered_reset,3,18,15141,10182,4959,11772,7521,2857,1857,0.4349206349206496,0.0,1.0,0.6561886622840951
weighted_score,122,focused,staggered_reset,3,18,15269,10182,5087,11825,7305,1244,667,0.45368480725624616,0.0,1.0,0.6356997144612745
reset_aware_weekly_priority,122,focused,staggered_reset,3,18,15028,10182,4846,11586,7409,1446,952,0.4598639455782439,0.0,1.0,0.6644978508706026
reset_stagger_pressure,122,focused,staggered_reset,3,18,14964,10182,4782,11486,7136,646,184,0.4626984126984347,0.0,1.0,0.6164632202556147
reset_near_expiry_reserve,122,focused,staggered_reset,3,18,15373,10182,5191,11883,7263,599,69,0.440022675736987,0.0,1.0,0.5782340903909117
five_hour_first,123,focused,staggered_reset,3,18,15418,13809,1609,12600,11035,115,14,0.6927437641723158,0.052627463152059344,0.9627867639285337,0.8344994272178453
seven_day_first,123,focused,staggered_reset,3,18,15361,14513,848,12511,11732,1375,1180,0.782879818594098,0.0,1.0,0.9953360888210534
weighted_score,123,focused,staggered_reset,3,18,15093,14115,978,12249,11337,516,318,0.7242630385487139,0.029752457861533577,0.9789618352891426,0.9422450794921797
reset_aware_weekly_priority,123,focused,staggered_reset,3,18,15185,14276,909,12531,11662,676,437,0.7261904761904427,0.017716915862269977,0.9874722486520774,0.9528213114001349
reset_stagger_pressure,123,focused,staggered_reset,3,18,15544,13561,1983,12784,10919,267,161,0.6388888888888851,0.0711666831260803,0.9496775557669944,0.8595717445711605
reset_near_expiry_reserve,123,focused,staggered_reset,3,18,15391,13476,1915,12441,10603,219,136,0.6424603174603104,0.07752085126233746,0.9451844803890475,0.8626168797378275
five_hour_first,124,focused,same_reset,3,30,10642,9994,648,8260,7612,157,5,0.857879818594132,0.09136804976953862,0.9353930324241692,0.8841975141338068
seven_day_first,124,focused,same_reset,3,30,10726,10361,365,8175,7810,304,162,0.9584467120181399,0.013193812720132802,0.9613391999175884,0.9976206197549027
weighted_score,124,focused,same_reset,3,30,10285,9888,397,7910,7513,208,52,0.9611678004535145,0.06270748302457614,0.92395930468538,0.9509232005079645
reset_aware_weekly_priority,124,focused,same_reset,3,30,10530,10124,406,7990,7584,200,39,0.9637755102040811,0.02728304763012193,0.9411697922659235,0.9498436677890305
reset_stagger_pressure,124,focused,same_reset,3,30,10357,9848,509,8018,7518,196,24,0.8869614512472053,0.10798042245490926,0.9236463110467454,0.908996178018723
reset_near_expiry_reserve,124,focused,same_reset,3,30,10695,9854,841,8216,7390,163,16,0.8172902494331331,0.10729772220756527,0.9241290530211602,0.8653144287838619
five_hour_first,125,focused,staggered_reset,3,23,19664,13277,6387,15616,9726,414,26,0.4754535147392325,0.0,1.0,0.5890754308688073
seven_day_first,125,focused,staggered_reset,3,23,19305,13277,6028,15305,10067,3192,2110,0.4404195011337985,0.0,1.0,0.6735226575524939
weighted_score,125,focused,staggered_reset,3,23,19544,13277,6267,15538,9980,1279,685,0.47080498866213494,0.0,1.0,0.6534767851401191
reset_aware_weekly_priority,125,focused,staggered_reset,3,23,19067,13277,5790,15128,10000,1869,1054,0.4727324263038584,0.0,1.0,0.6733445817488857
reset_stagger_pressure,125,focused,staggered_reset,3,23,19419,13277,6142,15363,9916,1856,1033,0.46309523809524483,0.0,1.0,0.6584194207924556
reset_near_expiry_reserve,125,focused,staggered_reset,3,23,19775,13277,6498,15511,9761,1552,936,0.4523809523809612,0.0,1.0,0.6498107259657949
five_hour_first,126,focused,staggered_reset,3,24,20329,10058,10271,16090,7283,1582,26,0.31768707482992603,0.0,1.0,0.39534646746777125
seven_day_first,126,focused,staggered_reset,3,24,20531,10058,10473,16148,7363,3045,1376,0.3122448979591814,0.0,1.0,0.44471058438184957
weighted_score,126,focused,staggered_reset,3,24,20695,10058,10637,16240,7285,2168,566,0.3240929705215394,0.0,1.0,0.4190853022735622
reset_aware_weekly_priority,126,focused,staggered_reset,3,24,20202,10058,10144,15894,7279,2303,818,0.34024943310657463,0.0,1.0,0.44313437254376353
reset_stagger_pressure,126,focused,staggered_reset,3,24,20768,10058,10710,16412,7268,2932,1344,0.30306122448979367,0.0,1.0,0.43661834603085103
reset_near_expiry_reserve,126,focused,staggered_reset,3,24,20615,10058,10557,16407,7424,2681,1068,0.27862811791382824,0.0,1.0,0.430626735310822
five_hour_first,127,focused,same_reset,3,20,11215,10458,757,8388,7726,27,4,0.7933106575963765,0.05192120547391788,0.9632861635220126,0.8903179888639764
seven_day_first,127,focused,same_reset,3,20,11387,10925,462,8641,8252,340,304,0.886054421768701,0.0,1.0,1.030402442491153
weighted_score,127,focused,same_reset,3,20,11586,10925,661,8707,8088,158,129,0.8315192743764032,0.0,1.0,0.9943180993599893
reset_aware_weekly_priority,127,focused,same_reset,3,20,11401,10925,476,8723,8312,260,202,0.8721088435374215,0.0,1.0,1.0127476902693147
reset_stagger_pressure,127,focused,same_reset,3,20,11171,10399,772,8527,7841,54,30,0.7787981859410347,0.058480843852849664,0.9586477987421383,0.9343093151150796
reset_near_expiry_reserve,127,focused,same_reset,3,20,11420,10398,1022,8633,7678,109,18,0.7310657596371354,0.05859202416435698,0.9585691823899372,0.8581130277689879
