policy,trial_id,scenario_mode,reset_pattern,account_count,user_count,total_demand,served_demand,denied_demand,peak_total_demand,peak_served_demand,migrated_requests,migration_successes,weekly_drift,mean_seven_day_utilization,objective_score
reset_aware_weekly_priority,134,focused,same_reset,2,16,29348,3075,26273,21164,1736,3776,396,0.0,1.0,0.009581462523185535
reset_stagger_pressure,134,focused,same_reset,2,16,29546,3075,26471,21390,1754,3322,80,0.0,1.0,-0.0030349833033386786
five_hour_first,135,focused,same_reset,3,27,69597,5004,64593,56870,2878,9606,15,0.0,1.0,-0.036784354115422274
seven_day_first,135,focused,same_reset,3,27,68761,5004,63757,56095,2868,12986,709,0.0,1.0,-0.028086855828264756
weighted_score,135,focused,same_reset,3,27,68357,5004,63353,56075,2901,9970,357,0.0,1.0,-0.03045257523065306
reset_aware_weekly_priority,135,focused,same_reset,3,27,68663,5004,63659,56064,2883,10663,554,0.0,1.0,-0.028336478175868984
reset_stagger_pressure,135,focused,same_reset,3,27,68132,5004,63128,55557,2887,9860,294,0.0,1.0,-0.03112425612825795
five_hour_first,136,focused,staggered_reset,2,11,29240,4312,24928,22514,2616,4367,2,0.0,1.0,0.0323457432056016
seven_day_first,136,focused,staggered_reset,2,11,29479,4312,25167,22705,2571,4984,278,0.0,1.0,0.03906704919914214
weighted_score,136,focused,staggered_reset,2,11,29450,4312,25138,22688,2619,4399,92,0.0,1.0,0.03448830466452682
reset_aware_weekly_priority,136,focused,staggered_reset,2,11,29121,4312,24809,22590,2621,4384,93,0.0,1.0,0.03583850971459637
reset_stagger_pressure,136,focused,staggered_reset,2,11,29305,4312,24993,22424,2600,4452,187,0.0,1.0,0.03828682708280898
five_hour_first,137,focused,staggered_reset,2,16,27473,3853,23620,21968,2204,4110,4,0.0,1.0,0.023400674193572973
seven_day_first,137,focused,staggered_reset,2,16,27529,3853,23676,22139,2229,4578,255,0.0,1.0,0.031498737111888664
weighted_score,137,focused,staggered_reset,2,16,27247,3853,23394,21915,2246,4258,144,0.0,1.0,0.029681568861567226
reset_aware_weekly_priority,137,focused,staggered_reset,2,16,27093,3853,23240,21540,2214,4232,115,0.0,1.0,0.029322164970896458
reset_stagger_pressure,137,focused,staggered_reset,2,16,27326,3853,23473,21945,2225,4366,254,0.0,1.0,0.0327748536566696
five_hour_first,138,focused,same_reset,3,17,55266,4970,50296,43684,3011,6482,3,0.0,1.0,-0.01974877153217547
seven_day_first,138,focused,same_reset,3,17,55270,4970,50300,43562,3039,7306,585,0.0,1.0,-0.007603124477218726
weighted_score,138,focused,same_reset,3,17,55424,4970,50454,43658,3004,6719,280,0.0,1.0,-0.013776541526956981
reset_aware_weekly_priority,138,focused,same_reset,3,17,54814,4970,49844,43211,3013,6761,309,0.0,1.0,-0.012243414633220484
reset_stagger_pressure,138,focused,same_reset,3,17,55398,4970,50428,43585,3006,7156,483,0.0,1.0,-0.009833357284754707
five_hour_first,139,focused,same_reset,2,15,44001,4464,39537,34524,2787,3660,7,0.0,1.0,-0.008514934157719367
seven_day_first,139,focused,same_reset,2,15,43669,4464,39205,34156,2810,4701,537,0.0,1.0,0.009258530567038431
weighted_score,139,focused,same_reset,2,15,44204,4464,39740,34354,2862,4320,199,0.0,1.0,-0.0015725735005195918
reset_aware_weekly_priority,139,focused,same_reset,2,15,44337,4464,39873,34154,2777,4360,221,0.0,1.0,-0.0015913594272202458
reset_stagger_pressure,139,focused,same_reset,2,15,44589,4464,40125,34753,2783,4690,469,0.0,1.0,0.005099918990980196
five_hour_first,140,focused,same_reset,3,26,55066,5419,49647,42284,3036,5765,8,0.0,1.0,-0.012955368129135336
seven_day_first,140,focused,same_reset,3,26,54176,5419,48757,42087,3032,7950,808,0.0,1.0,0.0032736841824717033
weighted_score,140,focused,same_reset,3,26,54356,5419,48937,42078,3036,5975,350,0.0,1.0,-0.0033892354100616695
reset_aware_weekly_priority,140,focused,same_reset,3,26,54318,5419,48899,42083,3025,6775,461,0.0,1.0,-0.001987873090806974
reset_stagger_pressure,140,focused,same_reset,3,26,54541,5419,49122,42075,3009,6116,361,0.0,1.0,-0.0037178728808816286
five_hour_first,141,focused,same_reset,2,20,52142,3391,48751,42660,2060,8384,0,0.0,1.0,-0.04240403918449606
seven_day_first,141,focused,same_reset,2,20,52009,3391,48618,42345,2031,8549,127,0.0,1.0,-0.04014070159973723
weighted_score,141,focused,same_reset,2,20,51498,3391,48107,41788,2035,8402,44,0.0,1.0,-0.04094687287017135
reset_aware_weekly_priority,141,focused,same_reset,2,20,51636,3391,48245,42163,2076,8364,53,0.0,1.0,-0.04077026108762358
reset_stagger_pressure,141,focused,same_reset,2,20,52032,3391,48641,42469,2031,8584,214,0.0,1.0,-0.03868470203776278
five_hour_first,142,focused,staggered_reset,2,13,33311,3306,30005,25803,1811,3162,4,0.0,1.0,-0.012791290740842565
seven_day_first,142,focused,staggered_reset,2,13,32650,3306,29344,25486,1821,3784,266,0.0,1.0,-0.0007138344534126095
weighted_score,142,focused,staggered_reset,2,13,32425,3306,29119,25380,1945,3215,73,0.0,1.0,-0.0060644479350311364
reset_aware_weekly_priority,142,focused,staggered_reset,2,13,33284,3306,29978,25951,1835,3461,36,0.0,1.0,-0.011233308374813455
reset_stagger_pressure,142,focused,staggered_reset,2,13,32828,3306,29522,25769,1876,3138,97,0.0,1.0,-0.006668426085751938
five_hour_first,143,focused,staggered_reset,2,10,17986,2513,15473,13911,1377,1141,3,0.0,1.0,0.022944841729459264
seven_day_first,143,focused,staggered_reset,2,10,17903,2513,15390,14114,1326,1391,259,0.0,1.0,0.04967413996244713
weighted_score,143,focused,staggered_reset,2,10,18038,2513,15525,14052,1350,1244,97,0.0,1.0,0.033235973084244114
reset_aware_weekly_priority,143,focused,staggered_reset,2,10,17744,2513,15231,13881,1353,1306,144,0.0,1.0,0.04004462816936752
reset_stagger_pressure,143,focused,staggered_reset,2,10,18307,2513,15794,14264,1348,1298,103,0.0,1.0,0.03161776669876065
five_hour_first,144,focused,same_reset,3,17,49577,5152,44425,38039,2969,5370,6,0.0,1.0,-0.00757612462051388
seven_day_first,144,focused,same_reset,3,17,49806,5152,44654,38156,2943,6954,696,0.0,1.0,0.006704570527603454
weighted_score,144,focused,same_reset,3,17,50289,5152,45137,38770,2948,5781,297,0.0,1.0,-0.0015706813549497545
reset_aware_weekly_priority,144,focused,same_reset,3,17,49324,5152,44172,37998,2961,5789,405,0.0,1.0,0.003091864471138628
reset_stagger_pressure,144,focused,same_reset,3,17,49855,5152,44703,38391,2943,5678,159,0.0,1.0,-0.004297149790863597
five_hour_first,145,focused,same_reset,2,14,19346,2979,16367,13812,1712,3253,1,0.0,1.0,0.03882338231636881
seven_day_first,145,focused,same_reset,2,14,19014,2979,16035,13513,1712,3418,100,0.0,1.0,0.04573355565024059
weighted_score,145,focused,same_reset,2,14,19181,2979,16202,13615,1707,3313,34,0.0,1.0,0.041600455537575076
reset_aware_weekly_priority,145,focused,same_reset,2,14,19316,2979,16337,13567,1708,3372,56,0.0,1.0,0.0419216653563359
reset_stagger_pressure,145,focused,same_reset,2,14,19557,2979,16578,13818,1723,3362,58,0.0,1.0,0.04038763617950228
five_hour_first,146,focused,staggered_reset,2,15,35466,3229,32237,26290,1720,2692,2,0.0,1.0,-0.019801068666401633
seven_day_first,146,focused,staggered_reset,2,15,35186,3229,31957,26006,1708,2826,130,0.0,1.0,-0.012441882197113757
weighted_score,146,focused,staggered_reset,2,15,35750,3229,32521,26471,1686,2796,51,0.0,1.0,-0.0181156880317892
reset_aware_weekly_priority,146,focused,staggered_reset,2,15,35043,3229,31814,25740,1688,2820,44,0.0,1.0,-0.01676410185957425
reset_stagger_pressure,146,focused,staggered_reset,2,15,35197,3229,31968,25894,1713,2817,49,0.0,1.0,-0.0166337196014896
five_hour_first,147,focused,same_reset,3,29,85858,5166,80692,69391,2987,7923,22,0.0,1.0,-0.046703627551617916
seven_day_first,147,focused,same_reset,3,29,84277,5166,79111,67743,2988,12710,838,0.0,1.0,-0.03617467581282288
weighted_score,147,focused,same_reset,3,29,86262,5166,81096,69851,2988,8358,429,0.0,1.0,-0.03968547372226358
reset_aware_weekly_priority,147,focused,same_reset,3,29,85777,5166,80611,68843,2988,9778,362,0.0,1.0,-0.041437786432000884
reset_stagger_pressure,147,focused,same_reset,3,29,85927,5166,80761,69264,2987,8065,170,0.0,1.0,-0.043972415652508895
five_hour_first,148,focused,staggered_reset,3,28,88803,5169,83634,74351,3060,18163,0,0.0,1.0,-0.048965720462200435
seven_day_first,148,focused,staggered_reset,3,28,89098,5169,83929,74027,3051,18722,468,0.0,1.0,-0.045336388436959335
weighted_score,148,focused,staggered_reset,3,28,89054,5169,83885,74620,3057,18396,279,0.0,1.0,-0.04685275264506725
reset_aware_weekly_priority,148,focused,staggered_reset,3,28,88725,5169,83556,74108,3078,18588,270,0.0,1.0,-0.046656615503240934
reset_stagger_pressure,148,focused,staggered_reset,3,28,89121,5169,83952,74504,3050,18550,384,0.0,1.0,-0.04606067025345281
five_hour_first,149,focused,same_reset,3,16,22829,5956,16873,18556,3638,2654,0,0.0,1.0,0.131641156013663
seven_day_first,149,focused,same_reset,3,16,22847,5956,16891,18416,3596,3083,405,0.0,1.0,0.1510045567398153
weighted_score,149,focused,same_reset,3,16,23842,5956,17886,19445,3591,3019,229,0.0,1.0,0.1324145008213607
reset_aware_weekly_priority,149,focused,same_reset,3,16,23199,5956,17243,18857,3619,2897,213,0.0,1.0,0.1387228233484187
reset_stagger_pressure,149,focused,same_reset,3,16,22779,5956,16823,18445,3613,3107,622,0.0,1.0,0.1620271051475464
five_hour_first,150,focused,same_reset,2,16,33452,3769,29683,26261,2186,2738,4,0.0,1.0,-0.00010230573761138562
seven_day_first,150,focused,same_reset,2,16,33793,3769,30024,26441,2237,3419,367,0.0,1.0,0.015324445223469818
weighted_score,150,focused,same_reset,2,16,34101,3769,30332,26984,2245,3273,132,0.0,1.0,0.0042160910930535145
reset_aware_weekly_priority,150,focused,same_reset,2,16,33777,3769,30008,26450,2282,3211,76,0.0,1.0,0.003228658327992545
reset_stagger_pressure,150,focused,same_reset,2,16,34016,3769,30247,26733,2319,3420,114,0.0,1.0,0.00424723912162428
five_hour_first,151,focused,same_reset,3,29,69507,5380,64127,53509,3041,9779,21,0.0,1.0,-0.03128839769166614
seven_day_first,151,focused,same_reset,3,29,69638,5380,64258,54404,3041,12922,1029,0.0,1.0,-0.020001429146358662
weighted_score,151,focused,same_reset,3,29,70797,5380,65417,54973,3041,10535,392,0.0,1.0,-0.027394743950033024
reset_aware_weekly_priority,151,focused,same_reset,3,29,69171,5380,63791,53753,3041,10758,398,0.0,1.0,-0.02586246296281955
reset_stagger_pressure,151,focused,same_reset,3,29,70050,5380,64670,54322,3041,10573,501,0.0,1.0,-0.025135423369247234
five_hour_first,152,focused,same_reset,3,19,50063,6269,43794,37774,3529,4331,12,0.0,1.0,0.011427174478278457
seven_day_first,152,focused,same_reset,3,19,49950,6269,43681,37684,3594,6558,1084,0.0,1.0,0.036491008706267924
weighted_score,152,focused,same_reset,3,19,49482,6269,43213,37647,3584,4585,398,0.0,1.0,0.025505531187182656
reset_aware_weekly_priority,152,focused,same_reset,3,19,50314,6269,44045,38140,3573,5231,711,0.0,1.0,0.03102663403845582
reset_stagger_pressure,152,focused,same_reset,3,19,49878,6269,43609,37536,3583,5138,612,0.0,1.0,0.029711304571383407
five_hour_first,153,focused,same_reset,3,30,66290,5146,61144,49339,2808,6306,13,0.0,1.0,-0.03112265415378057
seven_day_first,153,focused,same_reset,3,30,65408,5146,60262,48923,2823,7984,761,0.0,1.0,-0.01620415110888293
weighted_score,153,focused,same_reset,3,30,66089,5146,60943,49352,2842,6502,298,0.0,1.0,-0.02422332425266102
reset_aware_weekly_priority,153,focused,same_reset,3,30,64767,5146,59621,48347,2878,6781,470,0.0,1.0,-0.01910347439673299
reset_stagger_pressure,153,focused,same_reset,3,30,64951,5146,59805,48685,2899,6582,347,0.0,1.0,-0.0217452838763193
five_hour_first,154,focused,staggered_reset,3,16,42063,5979,36084,31907,3423,6488,0,0.0,1.0,0.026320882389707173
seven_day_first,154,focused,staggered_reset,3,16,42370,5979,36391,32552,3542,6923,276,0.0,1.0,0.0319624931101124
weighted_score,154,focused,staggered_reset,3,16,41787,5979,35808,31945,3439,6635,170,0.0,1.0,0.030914644305154587
reset_aware_weekly_priority,154,focused,staggered_reset,3,16,42230,5979,36251,31929,3400,6746,191,0.0,1.0,0.02997579747653975
reset_stagger_pressure,154,focused,staggered_reset,3,16,42231,5979,36252,32247,3492,6763,280,0.0,1.0,0.0323874704361182
five_hour_first,155,focused,staggered_reset,2,10,26450,3249,23201,21357,1947,4795,0,0.0,1.0,0.008775999475298557
seven_day_first,155,focused,staggered_reset,2,10,26718,3249,23469,21590,1947,5192,215,0.0,1.0,0.0138790283953735
weighted_score,155,focused,staggered_reset,2,10,26498,3249,23249,21594,1947,5025,130,0.0,1.0,0.0122506998002887
reset_aware_weekly_priority,155,focused,staggered_reset,2,10,26393,3249,23144,21480,1947,5058,150,0.0,1.0,0.013279588633042988
reset_stagger_pressure,155,focused,staggered_reset,2,10,26100,3249,22851,21127,1955,5043,242,0.0,1.0,0.01746993188810622
five_hour_first,156,focused,staggered_reset,3,21,29561,5368,24193,21792,3031,2590,9,0.0,1.0,0.06240659665022527
seven_day_first,156,focused,staggered_reset,3,21,29354,5368,23986,21896,3022,4239,431,0.0,1.0,0.07776506876788303
weighted_score,156,focused,staggered_reset,3,21,29664,5368,24296,21976,3007,2759,141,0.0,1.0,0.0685456534745785
reset_aware_weekly_priority,156,focused,staggered_reset,3,21,29473,5368,24105,21651,3020,3251,142,0.0,1.0,0.06891615839209503
reset_stagger_pressure,156,focused,staggered_reset,3,21,29642,5368,24274,21792,3040,2956,360,0.0,1.0,0.07990918835185823
five_hour_first,157,focused,same_reset,3,28,76903,5585,71318,59487,3214,7410,13,0.0,1.0,-0.03539292088540574
seven_day_first,157,focused,same_reset,3,28,75763,5585,70178,57879,3207,9552,848,0.0,1.0,-0.02122953740376904
weighted_score,157,focused,same_reset,3,28,76282,5585,70697,59031,3236,8133,337,0.0,1.0,-0.02882929499450454
reset_aware_weekly_priority,157,focused,same_reset,3,28,76591,5585,71006,58995,3218,8277,500,0.0,1.0,-0.026258140717645206
reset_stagger_pressure,157,focused,same_reset,3,28,76515,5585,70930,58856,3230,8366,467,0.0,1.0,-0.02681233963100982
five_hour_first,158,focused,staggered_reset,2,12,28858,3570,25288,23934,2196,4015,4,0.0,1.0,0.009683957050294678
seven_day_first,158,focused,staggered_reset,2,12,28385,3570,24815,23236,2194,4880,310,0.0,1.0,0.021173757965924328
weighted_score,158,focused,staggered_reset,2,12,28624,3570,25054,23555,2179,4063,119,0.0,1.0,0.014824390103874652
reset_aware_weekly_priority,158,focused,staggered_reset,2,12,27909,3570,24339,23002,2193,3865,119,0.0,1.0,0.01799426218710043
reset_stagger_pressure,158,focused,staggered_reset,2,12,28606,3570,25036,23689,2190,4235,370,0.0,1.0,0.023576364902285346
five_hour_first,159,focused,staggered_reset,3,19,22822,5673,17149,16564,3353,980,16,0.0,1.0,0.1270588719454381
seven_day_first,159,focused,staggered_reset,3,19,23138,5673,17465,16952,3385,2409,921,0.0,1.0,0.17889457162452468
weighted_score,159,focused,staggered_reset,3,19,23040,5673,17367,16732,3303,1613,365,0.0,1.0,0.15565127621106234
reset_aware_weekly_priority,159,focused,staggered_reset,3,19,23477,5673,17804,17092,3323,1807,493,0.0,1.0,0.15867732242085245
reset_stagger_pressure,159,focused,staggered_reset,3,19,23332,5673,17659,17008,3330,2013,632,0.0,1.0,0.16624116950764378
five_hour_first,160,focused,same_reset,3,16,30967,4674,26293,23737,2574,3870,9,0.0,1.0,0.033112819280575384
seven_day_first,160,focused,same_reset,3,16,31207,4674,26533,24046,2600,5334,680,0.0,1.0,0.050995994990870847
weighted_score,160,focused,same_reset,3,16,30569,4674,25895,23440,2620,4193,276,0.0,1.0,0.044847282572159336
reset_aware_weekly_priority,160,focused,same_reset,3,16,30651,4674,25977,23525,2595,4493,401,0.0,1.0,0.04770819987299707
reset_stagger_pressure,160,focused,same_reset,3,16,30693,4674,26019,23470,2609,4162,326,0.0,1.0,0.04613755136292641
five_hour_first,161,focused,staggered_reset,2,19,44212,2626,41586,35642,1494,6293,4,0.0,1.0,-0.04784849861098206
seven_day_first,161,focused,staggered_reset,2,19,43440,2626,40814,35228,1494,8074,342,0.0,1.0,-0.04072807228906902
weighted_score,161,focused,staggered_reset,2,19,43844,2626,41218,35645,1494,7033,126,0.0,1.0,-0.044908421722670566
reset_aware_weekly_priority,161,focused,staggered_reset,2,19,43915,2626,41289,35472,1494,6625,56,0.0,1.0,-0.04634450877369914
reset_stagger_pressure,161,focused,staggered_reset,2,19,44041,2626,41415,35590,1504,7046,113,0.0,1.0,-0.045291234260643826
five_hour_first,162,focused,same_reset,3,30,88956,3537,85419,69040,1875,11471,3,0.0,1.0,-0.06533836715487887
seven_day_first,162,focused,same_reset,3,30,89209,3537,85672,68908,1885,11858,427,0.0,1.0,-0.06000582847854047
weighted_score,162,focused,same_reset,3,30,88270,3537,84733,68074,1877,11562,228,0.0,1.0,-0.062099633088842754
reset_aware_weekly_priority,162,focused,same_reset,3,30,88904,3537,85367,68725,1883,11630,274,0.0,1.0,-0.06176713191702746
reset_stagger_pressure,162,focused,same_reset,3,30,88564,3537,85027,68425,1878,11658,307,0.0,1.0,-0.06123234120145629
five_hour_first,163,focused,same_reset,2,17,49140,3911,45229,40927,2444,8394,4,0.0,1.0,-0.029287249697071333
seven_day_first,163,focused,same_reset,2,17,48909,3911,44998,40858,2461,8701,353,0.0,1.0,-0.022880859206974746
weighted_score,163,focused,same_reset,2,17,48865,3911,44954,40683,2455,8566,127,0.0,1.0,-0.026664152275925668
reset_aware_weekly_priority,163,focused,same_reset,2,17,48375,3911,44464,40357,2481,8445,139,0.0,1.0,-0.0255687208751042
reset_stagger_pressure,163,focused,same_reset,2,17,48803,3911,44892,40633,2446,8535,314,0.0,1.0,-0.02333524119139682
five_hour_first,164,focused,staggered_reset,2,16,31599,3206,28393,21926,1702,3600,8,0.0,1.0,-0.009239247378896503
seven_day_first,164,focused,staggered_reset,2,16,31212,3206,28006,21723,1771,5195,491,0.0,1.0,0.006460549151863226
weighted_score,164,focused,staggered_reset,2,16,30862,3206,27656,21485,1713,4482,179,0.0,1.0,-0.0013596022936440688
reset_aware_weekly_priority,164,focused,staggered_reset,2,16,31017,3206,27811,21579,1765,4192,102,0.0,1.0,-0.003548199523316975
reset_stagger_pressure,164,focused,staggered_reset,2,16,31144,3206,27938,21569,1720,3701,194,0.0,1.0,-0.00014241738359460632
five_hour_first,165,focused,same_reset,2,12,26792,3962,22830,22078,2292,4605,0,0.0,1.0,0.029469412729281885
seven_day_first,165,focused,same_reset,2,12,25610,3962,21648,21413,2321,4654,224,0.0,1.0,0.04261125590964002
weighted_score,165,focused,same_reset,2,12,26700,3962,22738,22170,2294,4810,136,0.0,1.0,0.03398211389982839
reset_aware_weekly_priority,165,focused,same_reset,2,12,26287,3962,22325,21972,2270,4656,163,0.0,1.0,0.036584237677911136
reset_stagger_pressure,165,focused,same_reset,2,12,26707,3962,22745,22179,2317,4924,409,0.0,1.0,0.0424218640548594
five_hour_first,166,focused,same_reset,3,20,39141,3921,35220,28157,2087,3340,11,0.0,1.0,-0.010852559951656626
seven_day_first,166,focused,same_reset,3,20,38033,3921,34112,27031,2049,3853,518,0.0,1.0,0.011282845270519815
weighted_score,166,focused,same_reset,3,20,38955,3921,35034,27819,2071,3550,244,0.0,1.0,-0.0006205391097868496
reset_aware_weekly_priority,166,focused,same_reset,3,20,38722,3921,34801,27903,2113,3533,156,0.0,1.0,-0.0035628917222831347
reset_stagger_pressure,166,focused,same_reset,3,20,38550,3921,34629,27831,2093,3661,291,0.0,1.0,0.0019223927728176382
five_hour_first,167,focused,same_reset,2,13,28991,3928,25063,22828,2348,3323,4,0.0,1.0,0.02073782233875182
seven_day_first,167,focused,same_reset,2,13,29226,3928,25298,22919,2352,3800,359,0.0,1.0,0.033907235398981356
weighted_score,167,focused,same_reset,2,13,28891,3928,24963,22872,2379,3476,154,0.0,1.0,0.027820486601156463
reset_aware_weekly_priority,167,focused,same_reset,2,13,29585,3928,25657,23613,2361,3601,161,0.0,1.0,0.024642283561103595
reset_stagger_pressure,167,focused,same_reset,2,13,29293,3928,25365,23249,2353,3996,465,0.0,1.0,0.036622547089560004
five_hour_first,168,focused,same_reset,2,18,57545,3086,54459,48063,1645,9823,9,0.0,1.0,-0.0537667724315215
seven_day_first,168,focused,same_reset,2,18,56453,3086,53367,46984,1710,10901,497,0.0,1.0,-0.04579687595156806
weighted_score,168,focused,same_reset,2,18,57521,3086,54435,48150,1668,10101,196,0.0,1.0,-0.05087398103194854
reset_aware_weekly_priority,168,focused,same_reset,2,18,57834,3086,54748,48235,1665,9986,87,0.0,1.0,-0.05271181383242979
reset_stagger_pressure,168,focused,same_reset,2,18,57367,3086,54281,48248,1676,10084,151,0.0,1.0,-0.051413774574615045
five_hour_first,169,focused,same_reset,3,19,35972,4571,31401,30304,2741,2069,11,0.0,1.0,0.012359751793354468
seven_day_first,169,focused,same_reset,3,19,36071,4571,31500,30473,2777,3624,703,0.0,1.0,0.04058575366678374
weighted_score,169,focused,same_reset,3,19,35851,4571,31280,30179,2780,2450,253,0.0,1.0,0.02776900586131273
reset_aware_weekly_priority,169,focused,same_reset,3,19,36072,4571,31501,30449,2751,2640,401,0.0,1.0,0.034074188834397334
reset_stagger_pressure,169,focused,same_reset,3,19,36474,4571,31903,30684,2735,2803,501,0.0,1.0,0.0368196637858495
five_hour_first,170,focused,same_reset,3,22,51801,4056,47745,38796,2021,3879,5,0.0,1.0,-0.03197364867171687
seven_day_first,170,focused,same_reset,3,22,51419,4056,47363,38630,2060,4549,521,0.0,1.0,-0.014271849375730283
weighted_score,170,focused,same_reset,3,22,51332,4056,47276,38201,2004,4182,265,0.0,1.0,-0.02206961100737015
reset_aware_weekly_priority,170,focused,same_reset,3,22,51686,4056,47630,38980,2025,4248,206,0.0,1.0,-0.02480685627390375
reset_stagger_pressure,170,focused,same_reset,3,22,51233,4056,47177,38445,2027,4126,179,0.0,1.0,-0.024893912018144337
five_hour_first,171,focused,staggered_reset,3,21,81477,6008,75469,68118,3546,6911,6,0.0,1.0,-0.03523857079793419
seven_day_first,171,focused,staggered_reset,3,21,83067,6008,77059,69619,3495,12141,828,0.0,1.0,-0.026590736650400404
weighted_score,171,focused,staggered_reset,3,21,82193,6008,76185,68829,3513,7271,331,0.0,1.0,-0.02924424569263165
reset_aware_weekly_priority,171,focused,staggered_reset,3,21,81577,6008,75569,68216,3449,7460,415,0.0,1.0,-0.027461752729930178
reset_stagger_pressure,171,focused,staggered_reset,3,21,82127,6008,76119,68693,3488,9557,846,0.0,1.0,-0.022819119476882477
five_hour_first,172,focused,staggered_reset,2,15,24639,2975,21664,17331,1649,2877,2,0.0,1.0,0.008411606878325123
seven_day_first,172,focused,staggered_reset,2,15,24694,2975,21719,17423,1711,3171,222,0.0,1.0,0.019384526581802536
weighted_score,172,focused,staggered_reset,2,15,24856,2975,21881,17428,1647,3086,113,0.0,1.0,0.012900909307133168
reset_aware_weekly_priority,172,focused,staggered_reset,2,15,24816,2975,21841,17392,1716,3116,133,0.0,1.0,0.014986586148511727
reset_stagger_pressure,172,focused,staggered_reset,2,15,24504,2975,21529,17176,1720,3061,83,0.0,1.0,0.014088355446775142
five_hour_first,173,focused,same_reset,3,30,73183,5950,67233,55751,3391,6258,13,0.0,1.0,-0.02757026917554914
seven_day_first,173,focused,same_reset,3,30,72647,5950,66697,55246,3425,9332,970,0.0,1.0,-0.011577597052392058
weighted_score,173,focused,same_reset,3,30,72684,5950,66734,55192,3426,6969,400,0.0,1.0,-0.018569044785737343
reset_aware_weekly_priority,173,focused,same_reset,3,30,73313,5950,67363,55409,3391,7195,560,0.0,1.0,-0.016214158074191465
reset_stagger_pressure,173,focused,same_reset,3,30,72468,5950,66518,54812,3386,6891,518,0.0,1.0,-0.015807081161235803
five_hour_first,174,focused,same_reset,2,11,35394,4239,31155,27762,2594,3302,6,0.0,1.0,0.007468073578936252
seven_day_first,174,focused,same_reset,2,11,35341,4239,31102,27630,2584,4230,508,0.0,1.0,0.025356538553964553
weighted_score,174,focused,same_reset,2,11,35183,4239,30944,27508,2544,3752,201,0.0,1.0,0.015495288406924212
reset_aware_weekly_priority,174,focused,same_reset,2,11,34640,4239,30401,27023,2588,3627,203,0.0,1.0,0.017999020965682788
reset_stagger_pressure,174,focused,same_reset,2,11,34635,4239,30396,27350,2597,3522,366,0.0,1.0,0.02499975999282464
five_hour_first,175,focused,staggered_reset,3,21,43108,4936,38172,30973,3035,3517,13,0.0,1.0,0.005203768418055532
seven_day_first,175,focused,staggered_reset,3,21,42135,4936,37199,30096,2960,5107,762,0.0,1.0,0.028972116058946756
weighted_score,175,focused,staggered_reset,3,21,43116,4936,38180,30751,2959,3820,247,0.0,1.0,0.013892385152643072
reset_aware_weekly_priority,175,focused,staggered_reset,3,21,42808,4936,37872,30318,2988,3951,145,0.0,1.0,0.010857649133231007
reset_stagger_pressure,175,focused,staggered_reset,3,21,42747,4936,37811,30351,2975,3676,209,0.0,1.0,0.01386231429966886
five_hour_first,176,focused,staggered_reset,2,14,35333,2990,32343,24904,1651,2429,7,0.0,1.0,-0.023757672663991924
seven_day_first,176,focused,staggered_reset,2,14,35415,2990,32425,24810,1571,3827,408,0.0,1.0,-0.009078799552752592
weighted_score,176,focused,staggered_reset,2,14,35094,2990,32104,24620,1631,2491,163,0.0,1.0,-0.013983101897790645
reset_aware_weekly_priority,176,focused,staggered_reset,2,14,34937,2990,31947,24770,1669,2585,65,0.0,1.0,-0.019475431985299718
reset_stagger_pressure,176,focused,staggered_reset,2,14,35602,2990,32612,25179,1621,2727,150,0.0,1.0,-0.0168655813218013
five_hour_first,177,focused,same_reset,2,10,19768,3496,16272,16221,2298,3391,1,0.0,1.0,0.05925732070301826
seven_day_first,177,focused,same_reset,2,10,20414,3496,16918,16698,2241,3704,240,0.0,1.0,0.06314965959290048
weighted_score,177,focused,same_reset,2,10,20223,3496,16727,16672,2234,3450,119,0.0,1.0,0.05968392363032926
reset_aware_weekly_priority,177,focused,same_reset,2,10,20254,3496,16758,16597,2261,3518,111,0.0,1.0,0.0596156784401031
reset_stagger_pressure,177,focused,same_reset,2,10,20426,3496,16930,16844,2297,3745,319,0.0,1.0,0.06667738215032015
five_hour_first,178,focused,same_reset,2,15,24417,3407,21010,17017,1877,1149,5,0.0,1.0,0.02590185921919233
seven_day_first,178,focused,same_reset,2,15,24482,3407,21075,17225,1895,1502,411,0.0,1.0,0.06596332834230359
weighted_score,178,focused,same_reset,2,15,24455,3407,21048,17171,1904,1368,154,0.0,1.0,0.04212910182365054
reset_aware_weekly_priority,178,focused,same_reset,2,15,24979,3407,21572,17497,1873,1434,251,0.0,1.0,0.04849316071591531
reset_stagger_pressure,178,focused,same_reset,2,15,24546,3407,21139,17281,1940,1447,188,0.0,1.0,0.044714536037725294
five_hour_first,179,focused,staggered_reset,2,13,31310,3160,28150,22689,1837,2813,5,0.0,1.0,-0.008843939585412658
seven_day_first,179,focused,staggered_reset,2,13,30970,3160,27810,22426,1849,3963,415,0.0,1.0,0.007743991590806493
weighted_score,179,focused,staggered_reset,2,13,30875,3160,27715,22213,1837,2881,168,0.0,1.0,0.0010655176109468922
reset_aware_weekly_priority,179,focused,staggered_reset,2,13,30610,3160,27450,22209,1845,3052,93,0.0,1.0,-0.0023966533910348697
reset_stagger_pressure,179,focused,staggered_reset,2,13,30916,3160,27756,22216,1836,2965,209,0.0,1.0,0.0027828534783846115
